,amount0_mint,amount0_remove,amount1_mint,amount1_remove,amountUSD_mint,amountUSD_remove,amount0_collect,amount1_collect,amountUSD_collect,origin,tickLower,tickUpper,timestamp,block,gasPrice,timestamp_1,OPfirst,OPlast,tx_mint_id,tx_burn_id,fees0,fees1,feesUSD,liquidity_PnL,operation_PnL,feesUSD_ac,liquidity_PnL_ac,operation_PnL_ac,date,feesUSD_ac_pool,pool_name
20,-0.0,52.74973205010574,-453089.387145,353488.587897,-451559.6582855321,452159.47733214,52.90845742237286,353488.587897,452458.41006802756,0x61ccaa87c62df958cbd0c4fa964bb46710444e39,-200940,-200880,1624312485,12680150,0,2021-06-21 21:54:45,Mint,Burn,0xca7be96d859fcf7d0332a3bc969ace0a9c4580805dcb4d059b9e780bae08eb94,0x4e52f1d01a6bb380f335373a962a128ffd8db9ffb73880cf62c062845ac55229,0.1587253722671207,0.0,298.9327358875307,599.8190466079395,898.7517824954703,6792.076560096582,2485.1801250977733,9277.256685194356,2021-06-21,4769909.141204769,WETH-USDT-3000
21,-52.74973204996285,161.2104480380681,-353488.587897,149107.178205,-452159.47733187093,452838.9050841113,161.5368092697274,149107.178205,453453.5519705798,0x3bc03832dc130725fd8efeae8455da7cc484f645,-200940,-200880,1624312490,12680151,0,2021-06-21 21:54:50,Mint,Burn,0x53bb7effe984837a90a74d4b6886b2a7663e5911f4a94dce548263cc4d5e180f,0xf7e3a630160d37fe79b713d28f467b9fc7abeb8b4d67e720e1190ca9fb5d3ba0,0.3263612316592912,0.0,614.6468864684575,679.4277522403863,1294.0746387088438,7406.72344656504,3164.6078773381596,10571.3313239032,2021-06-21,4769909.141204769,WETH-USDT-3000
22,-291.4982910350719,366.03245842131287,-595618.590307,455248.544055,-1142660.7869103905,1143046.5170522414,366.25673374945603,455248.544055,1143468.2605885423,0xf20c2196aa2d4925ef38850b2e6a2193d2788880,-200940,-200880,1624313210,12680212,0,2021-06-21 22:06:50,Mint,Burn,0x63841efadffb266f370794f743cb275920ee66b47466af0298967f11731729de,0x2cb14d2abd51decec09fb91b61a657f70c14f6d96da96314f0145a8adf89f1a4,0.22427532814316464,0.0,421.7435363009572,385.73014185088687,807.4736781518441,7828.466982865997,3550.3380191890465,11378.805002055044,2021-06-21,4769909.141204769,WETH-USDT-3000
23,-19.860913228748196,76.0375498607176,-455248.544055,349857.621725,-492626.9193481394,493143.62488925114,76.20658688167639,349857.621725,493461.0131138226,0x823edddbd4a2f70d915cf081b9516c2d45ffdfab,-201000,-200940,1624315423,12680369,0,2021-06-21 22:43:43,Mint,Burn,0x58272f02d83a444d2af7580e3ff12e5aaf718066637e4488428581099b96524b,0x39283185163cac34b06b20f9d763456e9a42d3f8a9d76feab2f7ad8db810bf9b,0.1690370209587826,0.0,317.3882245714776,516.7055411117617,834.0937656832393,8145.855207437475,4067.043560300808,12212.898767738283,2021-06-21,4769909.141204769,WETH-USDT-3000
24,-461.1127120996346,577.8208305964998,-271338.37299,50641.476222,-1142860.3596716553,1143046.5176398032,578.172008485658,50641.476222,1143710.4306384802,0x079c8d8fd8731ce2a284ef149d32e8e61cf21470,-200880,-200820,1624319500,12680651,0,2021-06-21 23:51:40,Mint,Burn,0xbbbfcf1b279a7eb47f5cffc29ddc80b2a0fafe7584595328e221e81737612ef2,0x5e11f445c01e5212db8e4b337c51d05a5965464c45a41177e1a97e26c37235d4,0.3511778891581798,0.0,663.9129986769985,186.15796814789064,850.0709668248892,8809.768206114473,4253.201528448699,13062.969734563172,2021-06-21,4769909.141204769,WETH-USDT-3000
25,-14.784121974699843,38.725838565829214,-579303.103231,532433.248062,-608017.9915705835,608274.6172523036,38.79787983942339,532433.248062,608415.6281761263,0x0ce93110c08c8e046e9d02e340c9ab744f185266,-200580,-200520,1624327482,12681247,0,2021-06-22 02:04:42,Mint,Burn,0x3c3d4d2bfedec5194e2dc9a5ad45cce6ce99a596145ba0981eab180b35d8b54d,0x27bcf7759e3fa8c4f1ff69abb5452b7c28e980e903f92731ca817cb1c8a89ce2,0.07204127359417356,0.0,141.01092382264324,256.62568172009196,397.6366055427352,8950.779129937117,4509.827210168791,13460.606340105907,2021-06-22,5199668.741697757,WETH-USDT-3000
26,-95.55350156285316,78.59398634978619,-532433.248062,565406.094322,-718243.4972931226,718092.4533651888,78.59398634978619,565505.310509,718191.6505135518,0x0ce93110c08c8e046e9d02e340c9ab744f185266,-200640,-200580,1624343273,12682419,0,2021-06-22 06:27:53,Mint,Burn,0xf028e64576bf3169392b195825af5f12d8c0099583533b9ce73a0564f3ceedf2,0x3b253fad6487c1b2fa9a6a9894a76421f54223ed927af2ef59287c67ca4b2b17,0.0,99.21618699992541,99.19714836298954,-151.04392793378793,-51.84677957079839,9049.976278300106,4358.783282235003,13408.759560535109,2021-06-22,5199668.741697757,WETH-USDT-3000
27,-506.23876996644054,559.3023888023431,-492277.020493,393030.484737,-1438575.0496277725,1438757.988585806,559.4620586684491,393030.484737,1439056.533963023,0x4e5891669b5bf672209cb0a74b3f7c8b86fa2fd5,-201000,-200940,1624363030,12683866,0,2021-06-22 11:57:10,Mint,Burn,0xca208fb0d0fa79c71496d1366bb252f17d4199f9d4e2f5600673a0538b361f76,0xb5882884fef802f39351f6a89780fa03967f37ff591769f050c8ced00e3c12cf,0.15966986610601452,0.0,298.54537721700035,182.93895803345367,481.484335250454,9348.521655517106,4541.7222402684565,13890.243895785563,2021-06-22,5199668.741697757,WETH-USDT-3000
28,-643.7469090615537,517.15910010427,-0.0,236464.044815,-1201542.2379096556,1201403.0694595121,517.15910010427,237175.57153,1202113.605292126,0x34a2710a05daa9beaa9a6248923d568c7a186040,-201000,-200940,1624376539,12684874,0,2021-06-22 15:42:19,Mint,Burn,0x147c9b557d157d35b27339fbb14fbeaaed5d52b19fbe1d9fbcf12270f5ff7df7,0x237bdd49c48a520e2fe3641d5332c510f6c8048bdf3e5ae9cd2142457ce350cb,0.0,711.5267149999854,710.5358326139394,-139.16845014342107,571.3673824705184,10059.057488131046,4402.553790125035,14461.611278256081,2021-06-22,5199668.741697757,WETH-USDT-3000
29,-591.7123484658956,558.3462151096146,-139806.404813,202900.524373,-1259075.1539004315,1259023.6667006062,558.3462151096146,203090.376287,1259213.5416259237,0xd9a31cf47f041238bff9507c14ed6c788b243f7a,-200880,-200820,1624400708,12686730,0,2021-06-22 22:25:08,Mint,Burn,0x21a978e2abeafa3d55bb6ec7a78755507bbf239ce436a7ae0a35cdf17010cd17,0x2e4581864cc3da61b8cf76dcdfd4fe3a1545b1a4aeaf82e926f1d5e67bdfae1d,0.0,189.85191399999894,189.87492531747557,-51.48719982523471,138.38772549224086,10248.932413448521,4351.066590299801,14599.999003748322,2021-06-22,5199668.741697757,WETH-USDT-3000
