,amount0_mint,amount0_remove,amount1_mint,amount1_remove,amountUSD_mint,amountUSD_remove,amount0_collect,amount1_collect,amountUSD_collect,origin,tickLower,tickUpper,timestamp,block,gasPrice,timestamp_1,OPfirst,OPlast,tx_mint_id,tx_burn_id,fees0,fees1,feesUSD,liquidity_PnL,operation_PnL,feesUSD_ac,liquidity_PnL_ac,operation_PnL_ac,date,feesUSD_ac_pool,pool_name
25,-247206.874277,0.0,-186.42570859546333,298.91241120901293,-657368.454463535,655229.476315602,0.0,299.2508867434569,655971.4299410214,0x97869361055afddd4761ae3215acc3065c995f67,199320,199380,1624078168,12662760,0,2021-06-19 04:49:28,Mint,Burn,0xd74dc22e285278bc8d886a84016b6747f69e2354861d9b4e9d15cbbc88323363,0x178284dd72c8c36103f479fb3ae2990c784a95034d104e4ae33a937a8c9cefaf,0.0,0.33847553444394407,741.95362541941,-2138.978147933027,-1397.0245225136168,10564.022377287256,510.25113035878167,11074.273507646038,2021-06-19,14849647.884116322,USDC-WETH-3000
26,-475219.925538,321880.728316,-117.35006623378129,186.14600664964988,-736944.5948958587,736522.5942602309,321880.728316,186.35301549744085,736983.7082881916,0x854b21385544c44121f912aedf4419335004f8ec,199200,199260,1624108201,12664985,0,2021-06-19 13:10:01,Mint,Burn,0x7fccc7119e3fa3ae7a8c2cd7fcbf6e07b28507e8a4e80e1a429e99ca73ea84e3,0x07a77f7c17883457becb6563829abb80ce6a3588fe97dae8d9cb17410afd683d,0.0,0.2070088477909735,461.1140279606916,-422.0006356277736,39.11339233291801,11025.136405247948,88.25049473100808,11113.386899978956,2021-06-19,14849647.884116322,USDC-WETH-3000
27,-14914.632136,156471.095209,-388.9652207480939,325.66704608773335,-884357.603549747,885123.6930157123,156897.042439,325.66704608773335,885549.6402457124,0x3ac78e3028051e315c3019ea27bf589ca31be38d,199140,199200,1624120884,12665933,0,2021-06-19 16:41:24,Mint,Burn,0x8c3a33c0def76bb477b6ccbf6ff754c2154a37597d3c20363627f1c468f0b887,0x378b430b3a43bd99c334382d25bec4564ee083c0b91d68cf724fc636ef74aaf3,425.9472300000198,0.0,425.9472300000489,766.089465965284,1192.036695965333,11451.083635247996,854.3399606962921,12305.423595944289,2021-06-19,14849647.884116322,USDC-WETH-3000
28,-331120.012875,85312.960143,-347.46252301191555,459.98341793456973,-1090680.8988198582,1089489.050064615,85312.960143,460.32199635459773,1090228.1905220738,0xc79bc6786948de00a17c92f985c9ff820239c170,199380,199440,1624143046,12667582,0,2021-06-19 22:50:46,Mint,Burn,0xe5fae9440933c7532ff51684d692f968bf6cd5175b48de3e9b17755ba4d4aeb8,0x6deded834b10373a461b06e6e1d73ce46d8e8bd7fee906e2b52f0876338d2b34,0.0,0.338578420028,739.1404574587941,-1191.8487552432343,-452.7082977844402,12190.22409270679,-337.5087945469422,11852.715298159848,2021-06-19,14849647.884116322,USDC-WETH-3000
29,-46445.913618,89055.750427,-200.0,180.48893454801555,-483106.63722027245,483326.1899525354,89183.964579,180.48893454801555,483454.4041045354,0x7dfdc231d7e20ea568008da65022cde481da1d82,199380,199440,1624143169,12667593,0,2021-06-19 22:52:49,Mint,Burn,0x20f22dabc52bb8a551b1b5a820e1ae9640c5af6b117719f72f70c0aa26c60ec6,0xf11b5609355b3dd779539a12488415e15279651d606d2848705de709c799abec,128.21415200000047,0.0,128.21415200002957,219.55273226293502,347.7668842629646,12318.43824470682,-117.9560622840072,12200.482182422813,2021-06-19,14849647.884116322,USDC-WETH-3000
30,-488127.69837,430452.615297,-19.357583020693006,45.969588043864384,-530094.2565579773,530048.1009225321,430452.615297,46.0496642876653,530221.5902385733,0x854b21385544c44121f912aedf4419335004f8ec,199500,199560,1624147427,12667910,0,2021-06-20 00:03:47,Mint,Burn,0xce0c19a5121a8921c988eaa6aab3ddabbed266b8aeffd7fd0b44ae541e5a40ca,0x3ca04cdde55b22204d6d5ac90d06aa2c6f8e1d3080b30f10bfa63545c5aa14db,0.0,0.08007624380091727,173.48931604111567,-46.15563544514589,127.33368059596978,12491.927560747936,-164.1116977291531,12327.815863018783,2021-06-20,15311966.007845905,USDC-WETH-3000
31,-430452.615297,468410.723328,-30.517031881909016,13.006733997570056,-496591.04154957295,496612.64743015135,468524.940303,13.006733997570056,496726.86440515134,0x854b21385544c44121f912aedf4419335004f8ec,199500,199560,1624147481,12667918,0,2021-06-20 00:04:41,Mint,Burn,0xdec52dcf26acda7082b6db103cdd7497acca3fc544180e651dc2d49b90e93c64,0x8ab6b864a4ace5d603af41f61e4a70bea3738646545bf6337d4cd3e894a7ee08,114.21697499998845,0.0,114.21697499998845,21.605880578397773,135.82285557838622,12606.144535747924,-142.50581715075532,12463.638718597169,2021-06-20,15311966.007845905,USDC-WETH-3000
32,-282862.7753,258295.358066,-166.9931152270315,178.3592273677697,-643853.3044083212,643767.9205752059,258295.358066,178.39342830700966,643841.8361437111,0xdbff4b8f4caee59f02fc291ec06974b92ddb42f3,199500,199560,1624148537,12667997,0,2021-06-20 00:22:17,Mint,Burn,0x8d4d1fc544ba36926a97bcb611fb20dbf6d5757fb9981060ab25a6a454b2ef81,0x5c42c8a39095391b10bce2a16ae10807feee37188a2545b04ec22ae74ebfe2f3,0.0,0.03420093923995182,73.915568505181,-85.38383311522193,-11.468264610040933,12680.060104253105,-227.88965026597725,12452.170453987128,2021-06-20,15311966.007845905,USDC-WETH-3000
33,-475221.574432,430282.568381,-99.18264862600009,119.82019952623548,-691237.4362322375,691144.5015825774,430282.568381,119.88229847578484,691279.6979191991,0x0ce93110c08c8e046e9d02e340c9ab744f185266,199440,199500,1624154944,12668489,0,2021-06-20 02:09:04,Mint,Burn,0xcf7bc3d9a7d61b3579baccc0e1762ad6d4a8f82ba50a3492d34e3d0f7467f542,0xaec474ccb1010d0310296b20912ce924805c75ec3d822fa85840338895f2a07c,0.0,0.0620989495493518,135.19633662176784,-92.93464966013562,42.26168696163222,12815.256440874873,-320.8242999261129,12494.43214094876,2021-06-20,15311966.007845905,USDC-WETH-3000
34,-105867.61801,170050.86812,-197.68665686230486,168.3176083605514,-537738.4480125734,538024.4959605135,170243.997257,168.3176083605514,538217.6250975134,0x33ba11afe083291c462a8b1ac69463e150ce5bba,199380,199440,1624158722,12668784,0,2021-06-20 03:12:02,Mint,Burn,0xc55963edd2bc48ab904c7a7eb7721fa7a89d230d93932fc9bf0f80c2c177949f,0x1d68994af7df200065bb34fc7bf698aca06f87237888ae15ba00a322924ba558,193.12913700001081,0.0,193.1291369999526,286.0479479400674,479.17708494002,13008.385577874826,-34.77635198604548,12973.60922588878,2021-06-20,15311966.007845905,USDC-WETH-3000
35,-131658.695175,82386.76,-196.04286706499786,219.1449646771307,-549889.3787601001,549651.5537245214,82386.76,219.21447951447914,549799.774497845,0xe89c3d863858007a8cfe1a6106a562a703b4cf1d,199620,199680,1624184240,12670665,0,2021-06-20 10:17:20,Mint,Burn,0x0ad3d1adab6058183fd439dc99f3486942453407b75033e46ce0dfbf87b36bb2,0x008bbfddf44104b1c8dbbae3135a375b482716109db2221bb72b4584dee4bcda,0.0,0.06951483734843578,148.22077332355548,-237.82503557868768,-89.6042622551322,13156.606351198381,-272.60138756473316,12884.004963633648,2021-06-20,15311966.007845905,USDC-WETH-3000
36,-658812.068078,617583.606813,-204.5764893550404,224.56823371711508,-1080753.1593040784,1080651.954128125,617583.606813,224.62838941730186,1080775.9974988457,0x2faba335596bbeaea2185005ecad18cf2c3a78ba,199980,200040,1624193125,12671310,0,2021-06-20 12:45:25,Mint,Burn,0xab72ef1272dded4e1f10d868fe21fdb65c83de9e603315b60713640d4f776ccd,0xafcac3f84fdce2ea3140baeb6c2e24dce1f8813e42efc51f0ec0d9f24b9d0b49,0.0,0.06015570018678318,124.04337072069757,-101.20517595345154,22.838194767246023,13280.649721919079,-373.8065635181847,12906.843158400894,2021-06-20,15311966.007845905,USDC-WETH-3000
37,-399999.999999,184942.594466,-125.90164564864959,227.19403103208546,-667564.5617359405,666840.3895570837,184942.594466,227.498822562828,667486.8782256461,0xd9a31cf47f041238bff9507c14ed6c788b243f7a,199680,199740,1624207870,12672363,0,2021-06-20 16:51:10,Mint,Burn,0xcb732817c6c01e25b7668f0d2bec70db39602a92ee92f0cb47d9c733f987ae58,0xdfbd90e112047d5ee69702046c660b86142339228d700175dad913a9aea8d756,0.0,0.3047915307425342,646.4886685623787,-724.1721788567957,-77.68351029441692,13927.138390481457,-1097.9787423749804,12829.159648106477,2021-06-20,15311966.007845905,USDC-WETH-3000
38,-399999.999999,184119.249589,-157.08210593456076,258.7867560483116,-733720.609604868,732941.8046336612,184119.249589,259.09278809479224,733590.8227373686,0x240bb4493db08f006ff955e64b06117d354e2ccb,199680,199740,1624249002,12675489,0,2021-06-21 04:16:42,Mint,Burn,0x7a2ef03682c2c7520dd0baa367d0714252a492a19b3352f43f59e7973350d033,0x3b17c245ac77860f3157d808f621860f949a3426fa7026eac84f5b56e9f79574,0.0,0.3060320464806523,649.0181037074653,-778.8049712068168,-129.7868674993515,14576.156494188923,-1876.7837135817972,12699.372780607126,2021-06-21,15970895.119653009,USDC-WETH-3000
39,-231742.444161,140022.675609,-332.2719501311904,376.0560924529943,-927997.6376456547,927558.046221007,140022.675609,376.18784012296965,927833.9517366564,0x33ba11afe083291c462a8b1ac69463e150ce5bba,199800,199860,1624250111,12675568,0,2021-06-21 04:35:11,Mint,Burn,0xfdfb541ca3246c4c721c2f7cf23f0eea948c081a4e81ee7eae02c9fe67fc2a06,0x4aa5a05eba50a27d76bde92581848526a97ffac2b216c9830cc9cacd997bb0d8,0.0,0.13174766997536835,275.90551564935595,-439.59142464771867,-163.68590899836272,14852.062009838279,-2316.375138229516,12535.686871608763,2021-06-21,15970895.119653009,USDC-WETH-3000
40,-323759.953057,213806.209425,-0.0,54.86142059185516,-323759.953057,323648.1006826423,213806.209425,55.026500092131556,323978.6179080916,0x1ad1099487b11879e6116ca1ceee486d1efa7b00,200280,200340,1624260971,12676336,0,2021-06-21 07:36:11,Mint,Burn,0x47e576255e72919d275e0956ae4813262a9f931ed7140d3bebcba21dadf59c14,0x53dddae81197773d62976ee0e8496aa357a2f2154e51eff676e56b71f474d130,0.0,0.1650795002763985,330.5172254492645,-111.85237435769523,218.6648510915693,15182.579235287543,-2428.227512587211,12754.351722700332,2021-06-21,15970895.119653009,USDC-WETH-3000
41,-213806.209425,21092.98983,-55.27939019329488,151.7042004899615,-324483.8164906156,323747.05851049564,21092.98983,151.99434535544793,324325.9055283278,0x08672acc0e74083cc7e70f737f8a433b79fb6d73,200280,200340,1624261593,12676389,0,2021-06-21 07:46:33,Mint,Burn,0x2fb396a597aec4a77ac199c2c7b1c13e230006afbac11cb901c3c4b0cba06507,0x5f6a568636aadd1266d83d5789b3d3c2d2d9992bf6a1009f47a62251c1207620,0.0,0.2901448654864396,578.8470178321586,-736.7579801199608,-157.91096228780225,15761.426253119702,-3164.985492707172,12596.44076041253,2021-06-21,15970895.119653009,USDC-WETH-3000
