,amount0_mint,amount0_remove,amount1_mint,amount1_remove,amountUSD_mint,amountUSD_remove,amount0_collect,amount1_collect,amountUSD_collect,origin,tickLower,tickUpper,timestamp,block,gasPrice,timestamp_1,OPfirst,OPlast,tx_mint_id,tx_burn_id,fees0,fees1,feesUSD,liquidity_PnL,operation_PnL,feesUSD_ac,liquidity_PnL_ac,operation_PnL_ac,date,feesUSD_ac_pool,pool_name
32,-13276.95030485463,13223.077727641847,-0.0,107220.898168,-26421382.847367637,26421374.45141161,13223.078043988708,107275.165052,26421429.33677612,0x8a500c4ceeb7c7eb805bed863108e6c0d2df68ac,-200360,-200350,1626930002,12874219,0,2021-07-22 05:00:02,Mint,Burn,0xbd5c49c6eab8c192b48ab5f7ea597240b423066c6b996860ce1a8daff53467d7,0x66d9716b46b8a3390015998ed42992b6fd78ed9a1f4e50a2df045a747133f03f,0.0003163468609272968,54.266883999996935,54.88536451011896,-8.39595602825284,46.48940848186612,1660.0502575283754,4829.646982699371,6489.697240227746,2021-07-22,868524.0356333823,WETH-USDT-500
33,-2655.4052370373925,2633.8862850141695,-7614338.910916,7657192.67123,-12886977.889123635,12887082.090020383,2633.8862850141695,7657214.108829,12887103.523315692,0xceced48315c0e2c988db4fadf9ddbf5af89edfae,-200360,-200350,1626964661,12876792,0,2021-07-22 14:37:41,Mint,Burn,0x494f3e9c879abae1d06659834e085e02068f545ed9cdd35024cce9baf6125406,0x768907797be8ba79fbd37321facb0fbd9e5aebb8d0774309e053fd4504d7b262,0.0,21.43759899958968,21.43329530954361,104.2008967474103,125.6341920569539,1681.483552837919,4933.847879446781,6615.3314322847,2021-07-22,868524.0356333823,WETH-USDT-500
34,-12960.965526239179,12932.923462439401,-0.0,56824.831991,-26261438.263481054,26261433.82137004,12932.923462439401,56853.258621,26261462.242699355,0x174fcf92df1c43b43ce67e1183a37b2310f1dde1,-200180,-200170,1626981227,12878005,0,2021-07-22 19:13:47,Mint,Burn,0x787ee40ff13ff1bd09c5830f87730f5f34ded2b82841253b8466b6914f2e3c23,0x2103a387e01378a16340430b7a3d97136b86e79bdc8fdefb7ff30ff7368a6a2b,0.0,28.42663000000175,28.42132931575179,-4.442111015319824,23.979218300431967,1709.9048821536708,4929.405768431461,6639.310650585132,2021-07-22,868524.0356333823,WETH-USDT-500
35,-12681.998206666225,12646.10481310408,-0.0,72662.206235,-25696244.90551816,25696166.318017025,12646.10481310408,72698.555513,25696202.660463654,0xb5db461d7c2bfe69e70a3420b24309252e018b60,-200190,-200180,1626982143,12878073,0,2021-07-22 19:29:03,Mint,Burn,0x7c0f42b65f500ab6713eb519c3795c1b95b11393f25ea5fa51b00e4f5ba6b194,0x9648d45e5585410a62e256dbbf784001357c7cb259ec6b69a85db5027a0b665e,0.0,36.34927799999423,36.34244662895799,-78.58750113472342,-42.24505450576544,1746.2473287826288,4850.818267296738,6597.0655960793665,2021-07-22,868524.0356333823,WETH-USDT-500
36,-12675.706863230696,12099.17408664625,-0.0,1189538.502542,-26159574.940192316,26159060.984140825,12099.17408664625,1190133.569327,26159655.936328858,0xed61c2fd074297f0761f758e10e8422e607cf17a,-200000,-199990,1627004937,12879794,0,2021-07-23 01:48:57,Mint,Burn,0x74026c65133610e5731516f2912eeb57c03c68345baf7613db0c3e915de761ae,0xa1848d98e69aa129fc9ae6efb426bc8ed0754d1f4264cbfe7388484f60dd433f,0.0,595.0667850000318,594.9521880336106,-513.9560514912009,80.99613654240966,2341.1995168162393,4336.862215805537,6678.061732621776,2021-07-23,906190.0928274187,WETH-USDT-500
37,-13383.297840025069,13359.864375349638,-7361921.515184,7410570.975064,-35128842.237203546,35128861.64905452,13359.864375349638,7410595.311962,35128885.98136468,0x53ec4bb1389d9ded94fd78947bcb65963349b025,-199940,-199930,1627016464,12880643,0,2021-07-23 05:01:04,Mint,Burn,0x6017c2df7cb8b2da3d95250a9f6f11a52425db0bac77e1ef6c1bc796310daa30,0xa65fef74ba7a3f6d09a79fcc295ba42a43498316ab77d4614a487b1773c27154,0.0,24.336897999979556,24.332310162484646,19.411850973963737,43.74416113644838,2365.531826978724,4356.274066779501,6721.805893758225,2021-07-23,906190.0928274187,WETH-USDT-500
38,-14479.704573131896,13902.90816941527,-0.0,1280199.729259,-32104904.263005506,32106142.039635517,13902.90816941527,1280840.149333,32106782.425233226,0x93ea35f31ab7ca28c4cd7e9b48714c8dc6f6529a,-199270,-199260,1627258738,12898599,0,2021-07-26 00:18:58,Mint,Burn,0x2631624ddd17017ab34f00aa88bcbbe2becbb801ab9bdd30570e079df2b870cf,0x2056ddeb05f6a379a5656e7dad748eb67cba6dfd92829e92e33f7955d4c8d78f,0.0,640.4200740000233,640.3855977095664,1237.7766300104558,1878.1622277200222,3005.9174246882903,5594.050696789956,8599.968121478247,2021-07-26,981692.7675730024,WETH-USDT-500
39,-13276.609163979138,13254.809875610563,-0.0,48917.720678,-29736446.9735147,29736547.38935773,13254.809875610563,48942.191774,29736571.86441402,0x368dec1eb6e533119f8740c15613144bf5a668ca,-199160,-199150,1627415275,12910022,0,2021-07-27 19:47:55,Mint,Burn,0xcf9c1937127af3679832688b123a4a4bb2bce4c33c6d4804cc27a372e0707153,0xd4657fb94e900d18dd0069b7a55f250869b21b8d1ad7c4f97dc58292ab2d2cbf,0.0,24.471096000001126,24.475056290626526,100.41584303230047,124.890899322927,3030.392480978917,5694.466539822257,8724.859020801174,2021-07-27,1052807.726062295,WETH-USDT-500
40,-12320.201548520814,12297.244910562627,-0.0,51514.825101,-27673703.48389031,27673673.66331549,12297.244910562627,51540.595398,27673699.443957116,0x368dec1eb6e533119f8740c15613144bf5a668ca,-199160,-199150,1627419343,12910316,0,2021-07-27 20:55:43,Mint,Burn,0xfe68296cc28e0156dffe3fac74d54237868b1c3847e82a60dbb6c2ff04ed0259,0x01f4dd520153fb45291cd134b9d84c1ca008d3955726a6eb9cf264515d70704f,0.0,25.77029699999548,25.78064162656665,-29.820574820041656,-4.039933193475008,3056.1731226054835,5664.645965002215,8720.819087607699,2021-07-27,1052807.726062295,WETH-USDT-500
41,-10341.821104340113,10308.322707844658,-0.0,76689.113454,-23660304.092598468,23660564.89534706,10308.322707844658,76727.477193,23660603.36426187,0x0bafea29c7c7297dcc607e208f37e820d73da928,-198960,-198950,1627436301,12911552,0,2021-07-28 01:38:21,Mint,Burn,0x0e9264c504bd49bae72c90f8b202074c6f0ac67eb3728f3d74bef0bfebb34c03,0xb3daa86a01ec089193e2a0ab193284b1c3c76666759702cc65f0beb43a9ef81d,0.0,38.363738999993075,38.468914810568094,260.8027485907078,299.2716634012759,3094.6420374160516,5925.448713592923,9020.090751008975,2021-07-28,1099610.0293766612,WETH-USDT-500
